Subject	stimulus	trial_type	language	prior.lang	rt	z.ic
1	bear.jpg	non-switch	L2	L2	711	0.624212786
1	pencil.jpg	switch	L3	L2	872	0.624212786
1	car.jpg	non-switch	L3	L3	699	0.624212786
1	cat.jpg	non-switch	L3	L3	769	0.624212786
1	heart.jpg	non-switch	L3	L3	824	0.624212786
1	table.jpg	non-switch	L3	L3	904	0.624212786
1	book.jpg	non-switch	L3	L3	858	0.624212786
1	house.jpg	non-switch	L3	L3	671	0.624212786
1	dog.jpg	non-switch	L3	L3	1622	0.624212786
1	chair.jpg	non-switch	L3	L3	679	0.624212786
1	cat.jpg	non-switch	L3	L3	1113	0.624212786
1	chair.jpg	non-switch	L3	L3	797	0.624212786
1	bear.jpg	non-switch	L3	L3	687	0.624212786
1	table.jpg	switch	L1	L3	1175	0.624212786
1	pencil.jpg	non-switch	L1	L1	886	0.624212786
1	car.jpg	non-switch	L1	L1	844	0.624212786
1	dog.jpg	switch	L2	L1	1061	0.624212786
1	house.jpg	non-switch	L2	L2	849	0.624212786
1	book.jpg	non-switch	L2	L2	1046	0.624212786
1	cat.jpg	switch	L3	L2	851	0.624212786
1	car.jpg	non-switch	L3	L3	924	0.624212786
1	house.jpg	non-switch	L3	L3	702	0.624212786
1	cat.jpg	non-switch	L3	L3	678	0.624212786
1	chair.jpg	switch	L1	L3	1040	0.624212786
1	bear.jpg	non-switch	L1	L1	926	0.624212786
1	table.jpg	switch	L2	L1	1126	0.624212786
1	heart.jpg	non-switch	L2	L2	858	0.624212786
1	book.jpg	non-switch	L2	L2	1106	0.624212786
1	dog.jpg	non-switch	L1	L1	684	0.624212786
1	house.jpg	non-switch	L1	L1	1852	0.624212786
1	book.jpg	non-switch	L1	L1	945	0.624212786
1	pencil.jpg	non-switch	L1	L1	632	0.624212786
1	cat.jpg	non-switch	L1	L1	732	0.624212786
1	house.jpg	non-switch	L1	L1	1122	0.624212786
1	chair.jpg	switch	L3	L1	831	0.624212786
1	book.jpg	non-switch	L3	L3	622	0.624212786
1	table.jpg	switch	L1	L3	1106	0.624212786
1	bear.jpg	switch	L3	L1	688	0.624212786
1	cat.jpg	switch	L2	L3	1671	0.624212786
1	car.jpg	non-switch	L2	L2	1133	0.624212786
1	house.jpg	non-switch	L2	L2	760	0.624212786
1	heart.jpg	non-switch	L2	L2	1010	0.624212786
1	pencil.jpg	non-switch	L2	L2	1146	0.624212786
1	bear.jpg	non-switch	L2	L2	1766	0.624212786
1	dog.jpg	non-switch	L2	L2	889	0.624212786
1	cat.jpg	non-switch	L2	L2	891	0.624212786
1	car.jpg	switch	L3	L2	931	0.624212786
1	chair.jpg	non-switch	L3	L3	664	0.624212786
1	house.jpg	non-switch	L3	L3	801	0.624212786
1	book.jpg	non-switch	L3	L3	798	0.624212786
1	table.jpg	switch	L1	L3	993	0.624212786
1	dog.jpg	non-switch	L1	L1	743	0.624212786
1	bear.jpg	non-switch	L1	L1	851	0.624212786
1	pencil.jpg	switch	L2	L1	997	0.624212786
1	heart.jpg	non-switch	L2	L2	596	0.624212786
1	house.jpg	non-switch	L2	L2	907	0.624212786
1	chair.jpg	switch	L1	L2	1421	0.624212786
3	pencil.jpg	non-switch	L1	L1	1457	-0.346446115
3	dog.jpg	switch	L2	L1	937	-0.346446115
3	heart.jpg	non-switch	L2	L2	856	-0.346446115
3	house.jpg	switch	L1	L2	668	-0.346446115
3	book.jpg	switch	L3	L1	910	-0.346446115
3	table.jpg	non-switch	L3	L3	1049	-0.346446115
3	bear.jpg	non-switch	L3	L3	960	-0.346446115
3	cat.jpg	switch	L1	L3	1427	-0.346446115
3	cat.jpg	non-switch	L1	L1	730	-0.346446115
3	bear.jpg	non-switch	L1	L1	905	-0.346446115
3	table.jpg	switch	L2	L1	1725	-0.346446115
3	chair.jpg	switch	L3	L2	1494	-0.346446115
3	heart.jpg	non-switch	L3	L3	1760	-0.346446115
3	house.jpg	non-switch	L3	L3	1678	-0.346446115
3	book.jpg	non-switch	L3	L3	834	-0.346446115
3	dog.jpg	non-switch	L3	L3	1791	-0.346446115
3	car.jpg	non-switch	L3	L3	1315	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1377	-0.346446115
3	pencil.jpg	non-switch	L2	L2	924	-0.346446115
3	chair.jpg	non-switch	L2	L2	739	-0.346446115
3	bear.jpg	non-switch	L2	L2	883	-0.346446115
3	table.jpg	switch	L3	L2	1109	-0.346446115
3	house.jpg	non-switch	L3	L3	928	-0.346446115
3	book.jpg	switch	L1	L3	924	-0.346446115
3	heart.jpg	non-switch	L1	L1	855	-0.346446115
3	car.jpg	switch	L2	L1	1782	-0.346446115
3	cat.jpg	non-switch	L2	L2	885	-0.346446115
3	bear.jpg	non-switch	L2	L2	739	-0.346446115
3	table.jpg	non-switch	L2	L2	750	-0.346446115
3	chair.jpg	switch	L3	L2	1063	-0.346446115
3	heart.jpg	non-switch	L3	L3	2154	-0.346446115
3	house.jpg	non-switch	L3	L3	831	-0.346446115
3	book.jpg	non-switch	L3	L3	858	-0.346446115
3	dog.jpg	non-switch	L3	L3	1244	-0.346446115
3	car.jpg	switch	L2	L3	1132	-0.346446115
3	pencil.jpg	switch	L1	L2	701	-0.346446115
3	cat.jpg	switch	L3	L1	1630	-0.346446115
3	house.jpg	non-switch	L3	L3	886	-0.346446115
3	cat.jpg	non-switch	L3	L3	889	-0.346446115
3	table.jpg	switch	L1	L3	1387	-0.346446115
3	chair.jpg	non-switch	L1	L1	777	-0.346446115
3	house.jpg	switch	L3	L1	928	-0.346446115
3	car.jpg	non-switch	L3	L3	1248	-0.346446115
3	dog.jpg	switch	L1	L3	1256	-0.346446115
3	heart.jpg	non-switch	L1	L1	955	-0.346446115
3	cat.jpg	non-switch	L1	L1	776	-0.346446115
3	table.jpg	non-switch	L1	L1	684	-0.346446115
3	car.jpg	switch	L2	L1	1342	-0.346446115
3	house.jpg	non-switch	L2	L2	1093	-0.346446115
3	chair.jpg	switch	L3	L2	911	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1106	-0.346446115
3	book.jpg	non-switch	L3	L3	970	-0.346446115
3	cat.jpg	non-switch	L3	L3	906	-0.346446115
3	bear.jpg	non-switch	L3	L3	869	-0.346446115
3	table.jpg	switch	L1	L3	1172	-0.346446115
3	chair.jpg	non-switch	L1	L1	844	-0.346446115
3	heart.jpg	non-switch	L1	L1	673	-0.346446115
3	house.jpg	non-switch	L1	L1	798	-0.346446115
3	book.jpg	non-switch	L1	L1	689	-0.346446115
3	dog.jpg	switch	L3	L1	1298	-0.346446115
3	car.jpg	non-switch	L3	L3	1423	-0.346446115
3	pencil.jpg	non-switch	L3	L3	751	-0.346446115
3	cat.jpg	non-switch	L3	L3	794	-0.346446115
3	house.jpg	switch	L2	L3	689	-0.346446115
3	book.jpg	non-switch	L2	L2	1755	-0.346446115
3	cat.jpg	non-switch	L2	L2	786	-0.346446115
3	bear.jpg	switch	L1	L2	1207	-0.346446115
3	table.jpg	non-switch	L1	L1	734	-0.346446115
3	chair.jpg	non-switch	L1	L1	547	-0.346446115
3	heart.jpg	non-switch	L1	L1	805	-0.346446115
3	house.jpg	non-switch	L1	L1	892	-0.346446115
3	book.jpg	switch	L3	L1	1114	-0.346446115
3	dog.jpg	non-switch	L3	L3	1132	-0.346446115
3	car.jpg	switch	L1	L3	1252	-0.346446115
3	pencil.jpg	non-switch	L1	L1	728	-0.346446115
3	chair.jpg	non-switch	L1	L1	693	-0.346446115
3	pencil.jpg	non-switch	L1	L1	739	-0.346446115
3	book.jpg	switch	L3	L2	1068	-0.346446115
3	dog.jpg	non-switch	L3	L3	907	-0.346446115
3	table.jpg	non-switch	L3	L3	1178	-0.346446115
3	bear.jpg	switch	L1	L3	1269	-0.346446115
3	car.jpg	non-switch	L1	L1	695	-0.346446115
3	cat.jpg	non-switch	L1	L1	790	-0.346446115
3	cat.jpg	non-switch	L1	L1	629	-0.346446115
3	bear.jpg	non-switch	L1	L1	681	-0.346446115
3	table.jpg	non-switch	L1	L1	728	-0.346446115
3	chair.jpg	non-switch	L1	L1	605	-0.346446115
3	heart.jpg	switch	L3	L1	1448	-0.346446115
3	house.jpg	switch	L1	L3	1303	-0.346446115
3	book.jpg	non-switch	L1	L1	791	-0.346446115
3	dog.jpg	non-switch	L1	L1	891	-0.346446115
3	car.jpg	non-switch	L1	L1	1187	-0.346446115
3	cat.jpg	switch	L3	L2	1156	-0.346446115
3	house.jpg	non-switch	L3	L3	958	-0.346446115
3	book.jpg	non-switch	L3	L3	863	-0.346446115
3	chair.jpg	non-switch	L3	L3	964	-0.346446115
3	car.jpg	non-switch	L3	L3	2030	-0.346446115
3	book.jpg	non-switch	L3	L3	764	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1176	-0.346446115
3	chair.jpg	non-switch	L3	L3	808	-0.346446115
3	house.jpg	non-switch	L3	L3	874	-0.346446115
3	bear.jpg	non-switch	L3	L3	870	-0.346446115
3	heart.jpg	switch	L2	L3	1154	-0.346446115
3	pencil.jpg	non-switch	L2	L2	952	-0.346446115
3	house.jpg	non-switch	L2	L2	1058	-0.346446115
3	cat.jpg	switch	L1	L2	808	-0.346446115
3	chair.jpg	non-switch	L1	L1	631	-0.346446115
3	book.jpg	switch	L3	L1	948	-0.346446115
3	bear.jpg	non-switch	L3	L3	778	-0.346446115
3	dog.jpg	switch	L1	L3	728	-0.346446115
3	car.jpg	non-switch	L1	L1	976	-0.346446115
3	heart.jpg	non-switch	L1	L1	774	-0.346446115
3	chair.jpg	non-switch	L1	L1	622	-0.346446115
3	cat.jpg	non-switch	L1	L1	600	-0.346446115
3	book.jpg	switch	L3	L1	749	-0.346446115
3	table.jpg	switch	L1	L3	927	-0.346446115
3	house.jpg	non-switch	L1	L1	722	-0.346446115
3	pencil.jpg	switch	L3	L1	1221	-0.346446115
3	dog.jpg	non-switch	L3	L3	1173	-0.346446115
3	bear.jpg	switch	L2	L3	1395	-0.346446115
3	heart.jpg	non-switch	L2	L2	761	-0.346446115
3	house.jpg	non-switch	L2	L2	838	-0.346446115
3	pencil.jpg	non-switch	L2	L2	1161	-0.346446115
3	dog.jpg	switch	L3	L2	1259	-0.346446115
3	table.jpg	switch	L2	L3	1275	-0.346446115
3	car.jpg	non-switch	L2	L2	1325	-0.346446115
3	cat.jpg	switch	L3	L2	1008	-0.346446115
3	table.jpg	non-switch	L3	L3	1476	-0.346446115
3	heart.jpg	non-switch	L3	L3	1610	-0.346446115
3	chair.jpg	non-switch	L3	L3	1132	-0.346446115
3	cat.jpg	switch	L2	L3	1273	-0.346446115
3	book.jpg	switch	L3	L2	1095	-0.346446115
3	table.jpg	switch	L1	L3	1604	-0.346446115
3	house.jpg	non-switch	L1	L1	727	-0.346446115
3	pencil.jpg	non-switch	L1	L1	950	-0.346446115
3	dog.jpg	switch	L2	L1	992	-0.346446115
3	bear.jpg	non-switch	L2	L2	936	-0.346446115
3	heart.jpg	non-switch	L2	L2	756	-0.346446115
3	table.jpg	non-switch	L2	L2	894	-0.346446115
3	house.jpg	non-switch	L2	L2	1363	-0.346446115
3	heart.jpg	non-switch	L2	L2	717	-0.346446115
3	chair.jpg	non-switch	L2	L2	790	-0.346446115
3	cat.jpg	non-switch	L2	L2	723	-0.346446115
3	book.jpg	switch	L1	L2	751	-0.346446115
3	car.jpg	non-switch	L1	L1	700	-0.346446115
3	table.jpg	switch	L3	L1	1087	-0.346446115
3	house.jpg	non-switch	L3	L3	922	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1128	-0.346446115
3	dog.jpg	non-switch	L3	L3	1092	-0.346446115
3	bear.jpg	non-switch	L3	L3	836	-0.346446115
3	heart.jpg	switch	L1	L3	968	-0.346446115
3	table.jpg	non-switch	L1	L1	700	-0.346446115
3	house.jpg	non-switch	L1	L1	800	-0.346446115
3	book.jpg	non-switch	L1	L1	688	-0.346446115
3	heart.jpg	non-switch	L1	L1	645	-0.346446115
3	chair.jpg	non-switch	L1	L1	681	-0.346446115
3	cat.jpg	non-switch	L1	L1	662	-0.346446115
3	book.jpg	switch	L3	L1	1293	-0.346446115
3	table.jpg	non-switch	L3	L3	984	-0.346446115
3	house.jpg	non-switch	L3	L3	1155	-0.346446115
3	pencil.jpg	switch	L1	L3	941	-0.346446115
3	dog.jpg	switch	L2	L1	1425	-0.346446115
3	bear.jpg	non-switch	L2	L2	902	-0.346446115
3	heart.jpg	switch	L1	L2	977	-0.346446115
3	table.jpg	non-switch	L1	L1	773	-0.346446115
3	heart.jpg	non-switch	L1	L1	766	-0.346446115
3	chair.jpg	non-switch	L1	L1	818	-0.346446115
3	cat.jpg	switch	L3	L1	1328	-0.346446115
3	book.jpg	non-switch	L3	L3	2087	-0.346446115
3	table.jpg	switch	L1	L3	829	-0.346446115
3	house.jpg	non-switch	L1	L1	726	-0.346446115
3	pencil.jpg	non-switch	L1	L1	671	-0.346446115
3	dog.jpg	switch	L2	L1	1014	-0.346446115
3	bear.jpg	non-switch	L2	L2	789	-0.346446115
3	cat.jpg	non-switch	L2	L2	776	-0.346446115
3	bear.jpg	non-switch	L2	L2	851	-0.346446115
3	chair.jpg	non-switch	L2	L2	702	-0.346446115
3	dog.jpg	switch	L1	L2	1442	-0.346446115
3	pencil.jpg	switch	L2	L1	1939	-0.346446115
3	heart.jpg	switch	L1	L2	989	-0.346446115
3	book.jpg	switch	L3	L1	2009	-0.346446115
3	table.jpg	non-switch	L3	L3	1500	-0.346446115
3	house.jpg	non-switch	L3	L3	931	-0.346446115
3	chair.jpg	non-switch	L3	L3	950	-0.346446115
3	heart.jpg	non-switch	L3	L3	1533	-0.346446115
3	cat.jpg	switch	L2	L3	1269	-0.346446115
3	book.jpg	non-switch	L2	L2	2463	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1189	-0.346446115
3	table.jpg	switch	L2	L3	1831	-0.346446115
3	car.jpg	non-switch	L2	L2	1327	-0.346446115
3	dog.jpg	non-switch	L2	L2	669	-0.346446115
3	table.jpg	switch	L3	L2	1104	-0.346446115
3	book.jpg	non-switch	L3	L3	1577	-0.346446115
3	house.jpg	non-switch	L3	L3	1553	-0.346446115
3	cat.jpg	switch	L2	L3	2029	-0.346446115
3	chair.jpg	non-switch	L2	L2	827	-0.346446115
3	pencil.jpg	non-switch	L2	L2	2158	-0.346446115
3	heart.jpg	switch	L3	L2	1630	-0.346446115
3	dog.jpg	switch	L1	L3	1501	-0.346446115
3	house.jpg	non-switch	L1	L1	685	-0.346446115
3	cat.jpg	non-switch	L1	L1	667	-0.346446115
3	car.jpg	non-switch	L1	L1	765	-0.346446115
3	dog.jpg	non-switch	L1	L1	655	-0.346446115
3	table.jpg	non-switch	L1	L1	675	-0.346446115
3	book.jpg	switch	L2	L1	1629	-0.346446115
3	car.jpg	non-switch	L2	L2	933	-0.346446115
3	bear.jpg	non-switch	L2	L2	1417	-0.346446115
3	house.jpg	switch	L1	L2	924	-0.346446115
3	cat.jpg	non-switch	L1	L1	995	-0.346446115
3	heart.jpg	switch	L1	L2	1012	-0.346446115
3	dog.jpg	non-switch	L1	L1	896	-0.346446115
3	house.jpg	non-switch	L1	L1	727	-0.346446115
3	house.jpg	non-switch	L1	L1	767	-0.346446115
3	dog.jpg	non-switch	L1	L1	723	-0.346446115
3	heart.jpg	switch	L3	L1	1421	-0.346446115
3	chair.jpg	switch	L2	L3	1024	-0.346446115
3	pencil.jpg	non-switch	L2	L2	989	-0.346446115
3	book.jpg	non-switch	L2	L2	1250	-0.346446115
3	car.jpg	switch	L3	L2	1246	-0.346446115
3	cat.jpg	non-switch	L3	L3	1186	-0.346446115
3	bear.jpg	non-switch	L3	L3	904	-0.346446115
3	dog.jpg	non-switch	L3	L3	1429	-0.346446115
3	table.jpg	non-switch	L3	L3	975	-0.346446115
3	pencil.jpg	switch	L2	L3	1202	-0.346446115
3	car.jpg	non-switch	L2	L2	1008	-0.346446115
3	bear.jpg	non-switch	L2	L2	864	-0.346446115
3	house.jpg	switch	L3	L2	1247	-0.346446115
3	cat.jpg	non-switch	L3	L3	940	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1049	-0.346446115
3	heart.jpg	switch	L2	L3	1015	-0.346446115
3	dog.jpg	non-switch	L2	L2	793	-0.346446115
3	house.jpg	non-switch	L2	L2	771	-0.346446115
3	cat.jpg	non-switch	L2	L2	682	-0.346446115
3	table.jpg	non-switch	L2	L2	785	-0.346446115
3	dog.jpg	non-switch	L2	L2	713	-0.346446115
3	chair.jpg	switch	L1	L2	1863	-0.346446115
3	book.jpg	non-switch	L1	L1	720	-0.346446115
3	pencil.jpg	non-switch	L1	L1	893	-0.346446115
3	dog.jpg	non-switch	L1	L1	803	-0.346446115
3	chair.jpg	non-switch	L1	L1	779	-0.346446115
3	book.jpg	non-switch	L1	L1	724	-0.346446115
3	bear.jpg	switch	L2	L1	1263	-0.346446115
3	house.jpg	non-switch	L2	L2	1859	-0.346446115
3	car.jpg	switch	L1	L2	1294	-0.346446115
3	table.jpg	non-switch	L1	L1	785	-0.346446115
3	pencil.jpg	switch	L2	L1	960	-0.346446115
3	heart.jpg	switch	L1	L2	907	-0.346446115
3	dog.jpg	non-switch	L1	L1	752	-0.346446115
3	table.jpg	non-switch	L1	L1	888	-0.346446115
3	pencil.jpg	switch	L3	L1	1505	-0.346446115
3	house.jpg	non-switch	L3	L3	967	-0.346446115
3	book.jpg	non-switch	L3	L3	988	-0.346446115
3	car.jpg	switch	L2	L3	1316	-0.346446115
3	table.jpg	non-switch	L2	L2	846	-0.346446115
3	bear.jpg	switch	L1	L2	1325	-0.346446115
3	cat.jpg	switch	L3	L1	1260	-0.346446115
3	pencil.jpg	switch	L1	L3	1621	-0.346446115
3	book.jpg	non-switch	L1	L1	745	-0.346446115
3	heart.jpg	non-switch	L1	L1	727	-0.346446115
3	dog.jpg	switch	L2	L1	918	-0.346446115
3	chair.jpg	non-switch	L2	L2	685	-0.346446115
3	table.jpg	non-switch	L2	L2	800	-0.346446115
3	car.jpg	switch	L3	L2	1316	-0.346446115
3	bear.jpg	non-switch	L3	L3	845	-0.346446115
3	house.jpg	non-switch	L3	L3	994	-0.346446115
3	cat.jpg	switch	L1	L3	1182	-0.346446115
3	chair.jpg	non-switch	L1	L1	1145	-0.346446115
3	pencil.jpg	non-switch	L1	L1	1128	-0.346446115
3	heart.jpg	switch	L2	L1	926	-0.346446115
3	dog.jpg	non-switch	L2	L2	775	-0.346446115
3	dog.jpg	non-switch	L2	L2	754	-0.346446115
3	table.jpg	non-switch	L2	L2	930	-0.346446115
3	book.jpg	switch	L1	L2	629	-0.346446115
3	pencil.jpg	non-switch	L1	L1	916	-0.346446115
3	bear.jpg	switch	L2	L1	1316	-0.346446115
3	house.jpg	non-switch	L2	L2	987	-0.346446115
3	cat.jpg	non-switch	L2	L2	705	-0.346446115
3	chair.jpg	switch	L1	L2	970	-0.346446115
3	pencil.jpg	non-switch	L1	L1	788	-0.346446115
3	heart.jpg	non-switch	L1	L1	1087	-0.346446115
3	car.jpg	non-switch	L1	L1	1025	-0.346446115
3	cat.jpg	non-switch	L1	L1	736	-0.346446115
3	book.jpg	non-switch	L2	L2	1888	-0.346446115
3	dog.jpg	non-switch	L2	L2	673	-0.346446115
3	heart.jpg	switch	L1	L2	870	-0.346446115
3	table.jpg	switch	L3	L1	1354	-0.346446115
3	house.jpg	non-switch	L3	L3	940	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1266	-0.346446115
3	bear.jpg	switch	L1	L3	1031	-0.346446115
3	book.jpg	non-switch	L1	L1	799	-0.346446115
3	dog.jpg	switch	L2	L1	713	-0.346446115
3	bear.jpg	switch	L2	L1	1091	-0.346446115
3	cat.jpg	non-switch	L2	L2	666	-0.346446115
3	house.jpg	non-switch	L2	L2	1300	-0.346446115
3	table.jpg	non-switch	L2	L2	761	-0.346446115
3	chair.jpg	switch	L1	L2	751	-0.346446115
3	car.jpg	non-switch	L1	L1	1077	-0.346446115
3	bear.jpg	non-switch	L1	L1	760	-0.346446115
3	cat.jpg	non-switch	L1	L1	690	-0.346446115
3	car.jpg	non-switch	L1	L1	685	-0.346446115
3	cat.jpg	non-switch	L1	L1	753	-0.346446115
3	chair.jpg	non-switch	L1	L1	621	-0.346446115
3	book.jpg	switch	L3	L1	1002	-0.346446115
3	dog.jpg	non-switch	L3	L3	1764	-0.346446115
3	heart.jpg	non-switch	L3	L3	2186	-0.346446115
3	table.jpg	non-switch	L3	L3	1968	-0.346446115
3	house.jpg	switch	L1	L3	1189	-0.346446115
3	pencil.jpg	non-switch	L1	L1	752	-0.346446115
3	bear.jpg	non-switch	L1	L1	930	-0.346446115
3	car.jpg	switch	L3	L1	2190	-0.346446115
3	heart.jpg	non-switch	L3	L3	1039	-0.346446115
3	table.jpg	switch	L2	L3	1160	-0.346446115
3	car.jpg	non-switch	L2	L2	1056	-0.346446115
3	cat.jpg	non-switch	L2	L2	734	-0.346446115
3	chair.jpg	switch	L3	L2	1321	-0.346446115
3	book.jpg	non-switch	L3	L3	823	-0.346446115
3	dog.jpg	switch	L2	L3	765	-0.346446115
3	heart.jpg	switch	L3	L2	1178	-0.346446115
3	table.jpg	non-switch	L3	L3	966	-0.346446115
3	house.jpg	non-switch	L3	L3	854	-0.346446115
3	pencil.jpg	non-switch	L3	L3	1113	-0.346446115
3	bear.jpg	non-switch	L3	L3	831	-0.346446115
3	car.jpg	switch	L2	L3	1233	-0.346446115
3	table.jpg	non-switch	L2	L2	752	-0.346446115
3	chair.jpg	non-switch	L2	L2	618	-0.346446115
3	heart.jpg	switch	L1	L2	970	-0.346446115
3	house.jpg	non-switch	L1	L1	618	-0.346446115
3	book.jpg	switch	L2	L1	1042	-0.346446115
3	pencil.jpg	switch	L1	L2	2099	-0.346446115
3	cat.jpg	non-switch	L1	L1	667	-0.346446115
3	bear.jpg	non-switch	L1	L1	623	-0.346446115
3	car.jpg	non-switch	L1	L1	713	-0.346446115
3	cat.jpg	non-switch	L1	L1	680	-0.346446115
3	chair.jpg	switch	L2	L1	706	-0.346446115
3	book.jpg	non-switch	L2	L2	1042	-0.346446115
3	dog.jpg	non-switch	L2	L2	1391	-0.346446115
3	heart.jpg	switch	L1	L2	1032	-0.346446115
3	table.jpg	non-switch	L1	L1	1110	-0.346446115
3	house.jpg	non-switch	L1	L1	1045	-0.346446115
3	pencil.jpg	switch	L3	L1	1160	-0.346446115
3	bear.jpg	non-switch	L3	L3	807	-0.346446115
3	car.jpg	non-switch	L3	L3	1758	-0.346446115
3	heart.jpg	non-switch	L3	L3	845	-0.346446115
3	book.jpg	non-switch	L3	L3	909	-0.346446115
3	table.jpg	non-switch	L3	L3	914	-0.346446115
3	chair.jpg	non-switch	L3	L3	751	-0.346446115
3	cat.jpg	switch	L1	L3	909	-0.346446115
3	pencil.jpg	non-switch	L1	L1	805	-0.346446115
3	car.jpg	non-switch	L1	L1	806	-0.346446115
3	dog.jpg	non-switch	L1	L1	740	-0.346446115
3	heart.jpg	non-switch	L1	L1	725	-0.346446115
3	pencil.jpg	non-switch	L1	L1	841	-0.346446115
3	chair.jpg	switch	L3	L1	1891	-0.346446115
3	table.jpg	non-switch	L3	L3	1086	-0.346446115
3	bear.jpg	switch	L2	L3	1713	-0.346446115
3	dog.jpg	non-switch	L2	L2	916	-0.346446115
3	car.jpg	non-switch	L2	L2	860	-0.346446115
3	book.jpg	non-switch	L2	L2	2132	-0.346446115
3	car.jpg	non-switch	L3	L3	1354	-0.346446115
3	cat.jpg	non-switch	L3	L3	1512	-0.346446115
3	chair.jpg	non-switch	L3	L3	1090	-0.346446115
3	book.jpg	non-switch	L3	L3	762	-0.346446115
3	dog.jpg	switch	L1	L3	1037	-0.346446115
3	heart.jpg	non-switch	L1	L1	909	-0.346446115
3	table.jpg	switch	L2	L1	2049	-0.346446115
3	house.jpg	non-switch	L2	L2	1274	-0.346446115
3	pencil.jpg	switch	L3	L2	1409	-0.346446115
3	bear.jpg	switch	L1	L3	1329	-0.346446115
3	car.jpg	non-switch	L1	L1	907	-0.346446115
3	heart.jpg	non-switch	L1	L1	741	-0.346446115
3	table.jpg	non-switch	L1	L1	1071	-0.346446115
3	book.jpg	non-switch	L1	L1	837	-0.346446115
3	car.jpg	non-switch	L1	L1	657	-0.346446115
3	pencil.jpg	non-switch	L1	L1	567	-0.346446115
3	cat.jpg	non-switch	L1	L1	542	-0.346446115
3	heart.jpg	switch	L2	L1	952	-0.346446115
3	table.jpg	non-switch	L2	L2	790	-0.346446115
3	bear.jpg	switch	L1	L2	905	-0.346446115
3	chair.jpg	switch	L3	L1	2046	-0.346446115
3	house.jpg	non-switch	L3	L3	1593	-0.346446115
3	dog.jpg	switch	L2	L3	885	-0.346446115
3	book.jpg	non-switch	L2	L2	1308	-0.346446115
3	heart.jpg	non-switch	L2	L2	831	-0.346446115
3	pencil.jpg	switch	L3	L2	1889	-0.346446115
3	table.jpg	non-switch	L3	L3	1178	-0.346446115
3	cat.jpg	non-switch	L3	L3	865	-0.346446115
3	book.jpg	switch	L1	L3	1214	-0.346446115
3	dog.jpg	non-switch	L1	L1	1122	-0.346446115
3	chair.jpg	non-switch	L1	L1	718	-0.346446115
3	bear.jpg	non-switch	L1	L1	911	-0.346446115
3	house.jpg	non-switch	L1	L1	805	-0.346446115
3	table.jpg	non-switch	L1	L1	691	-0.346446115
3	car.jpg	non-switch	L1	L1	880	-0.346446115
3	house.jpg	switch	L2	L1	969	-0.346446115
3	heart.jpg	non-switch	L2	L2	642	-0.346446115
3	cat.jpg	non-switch	L2	L2	900	-0.346446115
3	chair.jpg	non-switch	L2	L2	948	-0.346446115
3	pencil.jpg	switch	L3	L2	1216	-0.346446115
3	bear.jpg	switch	L2	L3	2351	-0.346446115
3	book.jpg	non-switch	L2	L2	788	-0.346446115
3	car.jpg	non-switch	L2	L2	1524	-0.346446115
3	pencil.jpg	switch	L3	L2	1433	-0.346446115
3	cat.jpg	non-switch	L3	L3	810	-0.346446115
3	table.jpg	switch	L3	L2	1580	-0.346446115
3	bear.jpg	non-switch	L3	L3	1249	-0.346446115
3	chair.jpg	switch	L2	L3	914	-0.346446115
3	house.jpg	non-switch	L2	L2	1140	-0.346446115
3	dog.jpg	non-switch	L2	L2	1514	-0.346446115
3	book.jpg	non-switch	L2	L2	1132	-0.346446115
3	car.jpg	non-switch	L2	L2	1503	-0.346446115
3	bear.jpg	non-switch	L2	L2	1431	-0.346446115
3	car.jpg	non-switch	L2	L2	1148	-0.346446115
3	pencil.jpg	non-switch	L2	L2	1046	-0.346446115
3	cat.jpg	non-switch	L2	L2	781	-0.346446115
3	heart.jpg	switch	L3	L2	1401	-0.346446115
3	table.jpg	non-switch	L3	L3	963	-0.346446115
3	bear.jpg	non-switch	L3	L3	953	-0.346446115
3	chair.jpg	switch	L2	L3	895	-0.346446115
3	house.jpg	non-switch	L2	L2	872	-0.346446115
3	dog.jpg	non-switch	L2	L2	770	-0.346446115
3	book.jpg	non-switch	L2	L2	822	-0.346446115
3	car.jpg	non-switch	L2	L2	1280	-0.346446115
3	bear.jpg	switch	L1	L2	844	-0.346446115
3	house.jpg	non-switch	L1	L1	653	-0.346446115
3	pencil.jpg	non-switch	L1	L1	816	-0.346446115
3	cat.jpg	non-switch	L1	L1	666	-0.346446115
3	book.jpg	switch	L3	L1	1404	-0.346446115
3	dog.jpg	non-switch	L3	L3	2272	-0.346446115
3	heart.jpg	non-switch	L3	L3	941	-0.346446115
3	house.jpg	switch	L2	L3	1207	-0.346446115
3	chair.jpg	non-switch	L2	L2	735	-0.346446115
3	table.jpg	non-switch	L2	L2	876	-0.346446115
3	car.jpg	non-switch	L2	L2	872	-0.346446115
3	pencil.jpg	non-switch	L2	L2	812	-0.346446115
3	cat.jpg	non-switch	L2	L2	826	-0.346446115
